統合・筋・神経学,11,28,1,臨床神経学の学び方,医学研究科,教授,佐々木秀直
統合・筋・神経学,11,28,2,高次脳機能障害の診療,保健科学研究院,准教授,大槻美佳
統合・筋・神経学,11,28,3,脳虚血の基礎,医学研究科,助教,鎧谷武雄
統合・筋・神経学,11,28,4,不随意運動,札幌禎心会病院,医長,北川まゆみ
統合・筋・神経学,11,29,1,筋委縮性側索硬化症,医学研究科,准教授,矢部一郎
統合・筋・神経学,11,29,2,神経病理学,弘前大学脳神経病理学講座,教授,若林孝一
統合・筋・神経学,11,29,3,脳腫瘍の基礎,医学研究科,客員教授,茂木洋晃
統合・筋・神経学,11,30,1,末梢神経障害,医学研究科,助教,加納崇裕
統合・筋・神経学,11,30,2,傍腫瘍症候群・内科疾患に伴う神経疾患,医学研究科,准教授,矢部一郎
統合・筋・神経学,11,30,3,機能外科,医学研究科,助教,関俊隆
統合・筋・神経学,11,30,4,パーキンソン病および関連疾患,帯広厚生病院,診療部長,保前英希
統合・筋・神経学,12,1,1,神経再生,医学研究科,（10/1付着任予定）,（川堀真人）
統合・筋・神経学,12,1,2,脊髄小脳変性症,医学研究科,教授,佐々木秀直
統合・筋・神経学,12,1,3,脳血管障害,北海道医療センター,医長,安喰稔
統合・筋・神経学,12,1,4,てんかん,中村記念病院,部長,溝渕雅広
統合・筋・神経学,12,2,1,脊髄症の臨床（NMO、自己免疫疾患にともなう脊髄症など含む）,北海道医療センター,理事長,深澤俊行
統合・筋・神経学,12,2,2,認知症,中村記念病院,教授,東海林幹夫
統合・筋・神経学,12,2,4,頭痛,医療法人セレス,医長,藤木直人
統合・筋・神経学,12,5,1,神経系の症候と診断の方法,医学研究科,教授,佐々木秀直
統合・筋・神経学,12,5,2,神経放射線診断,医学研究科,准教授,工藤與亮
統合・筋・神経学,12,5,3,筋疾患2（神経筋接合部疾患、筋病理）,市立函館病院,主任医長,佐藤和則
統合・筋・神経学,12,5,4,筋疾患1（多発筋炎、皮膚筋炎、筋ジス、ミトコンドリア病など）,旭川赤十字病院,副院長,吉田一人
統合・筋・神経学,12,6,1,脱髄疾患,北祐会神経内科病院,医務部部長,廣谷真
統合・筋・神経学,12,7,4,本試験,,,
